PDPMG, Ahir Bhairav or Bilawal or Gaud Malhar or Kedar or Khamaj or Mand or Nand
PDPMP, Gaud Malhar
PDPMg, Kafi
PDPPm, Chhayanat
PDPDM, Sorath
PDPDn, Bihagda
PDPNS, Kamod
PDPgR, Barawa or Kolahas or Shivaranjani
PDPgr, Salag Varali
PDPmR, Saraswati
PDPmG, Shuddha Kalyan
PDPmP, Chhayanat or Kedar
PDNSR, Chhayanat
PDNSG, Bilawal or Mand
PDNSN, Bilawal or Chhayanat or Mand
PDNPS, Nand
PDNPM, Nand
PDNPD, Nand
PDnSR, Janasammohini or Kolahas
PDnSG, Kalavati or Khamaj
PDnSr, Ahir Bhairav or Salag Varali
PDnSn, Ahir Bhairav or Janasammohini or Kalavati or Khamaj or Kolahas or Salag Varali
PDnDS, Barawa or Kafi or Jinjhoti
PDnDM, Soora Malhar or Jinjhoti
PDnDP, Barawa or Bihagda or Bilawal or Chhayanat or Kafi or Soora Malhar
PDnDn, Barawa or Bihagda or Kafi or Soora Malhar or Jinjhoti
PNPGR, Hansadhwani
PNPGP, Shankara
PNPmG, Amritvarshini
PNDSG, Shankara
PNDSN, Shankara
PNDPM, Patadeep or Shuddha Sarang
PNDPD, Bihagda
PNDPm, Bihag or Kedar or Madhuvanti or Marubihag or Shyam Kalyan
PNdPm, Multani
PNdPd, Shree
PgRSR, Jaunpuri or Kolahas or Shivaranjani
PgRSD, Shivaranjani
PgRSg, Bhimpalasi
PgRSn, Bhimpalasi or Jaunpuri or Kolahas
PgRMG, Barawa
PgRMP, Barawa
PgRMg, Barawa
PgMRS, Adana or Bahaar or Darbari Kanada or Malhar or Nayaki Kanada or Ramadasimalhar or Shahanakanada
PgMRG, Ramadasimalhar
PgMRM, Adana or Darbari Kanada or Nayaki Kanada
PgMRP, Malhar
PgMRg, Shahanakanada
PgMPg, Shahanakanada
PgMPd, Darbari Kanada
PgMPn, Bhimpalasi
PgMDn, Shahanakanada
PgMrS, Bhairavi
PgMdn, Bhairavi
PgPDS, Shivaranjani
PgPDn, Kolahas or Salag Varali
PgPdS, Bhoopali Todi
PgrSr, Bhoopali Todi or Salag Varali
PgrSd, Bhoopali Todi
PgrSn, Salag Varali
PmRSR, Saraswati
PmRSn, Saraswati
PmGSG, Amritvarshini
PmGSN, Amritvarshini
PmGRS, Marubihag or Shuddha Kalyan or Yaman
PmGRG, Shuddha Kalyan or Yaman
PmGMG, Paraj or Poorvi or Yaman Kalyan
PmGrS, Basant or Pooriya Dhanashree
PmGrG, Pooriya Dhanashree
PmGrN, Pooriya Dhanashree
PmGmG, Basant
PmGmd, Basant
PmPGR, Bihag
PmPGM, Bihag or Hameer or Shyam Kalyan
PmPMG, Chhayanat
PmPMP, Chhayanat
PmPDS, Saraswati
PmPDP, Chhayanat or Kedar
PmPDN, Chhayanat
PmPDn, Chhayanat
PmPNS, Amritvarshini or Kedar or Madhuvanti or Marubihag or Multani or Shyam Kalyan
PmPND, Kedar
PmPdP, Ramakali
PmPdN, Ramakali
PmPdn, Ramakali
PmPnS, Madhukauns
PmDPM, Chhayanat
PmDPP, Chhayanat
PmDPD, Chhayanat
PmDPm, Chhayanat
PmDNS, Yaman or Yaman Kalyan
PmgSg, Madhukauns
PmgSn, Madhukauns
PmgRS, Madhuvanti
PmgrS, Multani or Todi
Pmgrg, Todi
PmdNS, Basant or Pooriya Dhanashree or Poorvi or Todi
PmdNd, Paraj
PdMPg, Jaunpuri
PdMPd, Jaunpuri
PdMgr, Bilaskhani Todi
PdPGM, Ramakali
PdPGr, Bibhas
PdPMG, Bhairav or Charukeshi or Jogiya or Kalingada or Nat Bhairav
PdPMr, Gunakali
PdPMg, Kirvani
PdPgr, Bhoopali Todi
PdPmP, Ramakali
PdPdM, Jaunpuri
PdPdm, Shree
PdNSR, Kirvani
PdNSG, Nat Bhairav
PdNSN, Bhairav or Kalingada or Kirvani or Nat Bhairav
PdNSr, Bhairav or Kalingada
PdmGr, Shree
PdnSR, Adana or Charukeshi or Darbari Kanada or Jaunpuri
PdnSd, Adana
PdnSn, Charukeshi or Darbari Kanada or Jaunpuri
PdnPg, Adana or Darbari Kanada
PdndP, Ramakali
PdndN, Ramakali
Pdndn, Ramakali
PnSgM, Bhimpalasi
PnPGP, Gaud Malhar
PnPMR, Madmaad Sarang
PnPMG, Jog
PnPMM, Bairagi
PnPMg, Dhani
PnPgM, Bahaar or Malhar or Nayaki Kanada or Ramadasimalhar
PnPmg, Madhukauns
PnDPM, Bhimpalasi
PnDNS, Bahaar or Gaud Malhar or Malhar or Ramadasimalhar
DSRGP, Bhoopali or Deshkar or Shuddha Kalyan
DSRMP, Barawa or Durga or Kafi or Jinjhoti
DSRgM, Abhogi
DSRgP, Shivaranjani
DSRmP, Saraswati
DSGPN, Shankara
DSMRS, Jinjhoti
DSDMg, Abhogi
DSDPG, Bhoopali or Deshkar or Jait
DSDPM, Durga
DSDPg, Shivaranjani
DSNPG, Shankara
DSNDP, Shuddha Kalyan
DSrGP, Jait
DSnDM, Jinjhoti
DSnDP, Barawa or Kafi or Saraswati
DMRSR, Sorath
DMRSn, Sorath
DMRMR, Gorakh Kalyan
DMRMP, Gorakh Kalyan
DMRMD, Gorakh Kalyan
DMGSR, Tilakakamod or Jinjhoti
DMGSG, Bhinna Shadja
DMGSM, Jinjhoti
DMGSP, Tilakakamod
DMGSN, Bhinna Shadja
DMGSn, Jinjhoti
DMGRS, Rageshri
DMGRG, Des
DMGRM, Des
DMPMR, Gorakh Kalyan
DMPDM, Bageshree or Des
DMPDn, Bageshree or Soora Malhar or Jinjhoti
DMPNS, Des or Soora Malhar or Sorath or Tilakakamod
DMDNS, Bhinna Shadja
DMDnS, Bageshree or Bageshrikauns or Gorakh Kalyan or Parameshwari or Rageshri
DMgSg, Bageshrikauns
DMgSn, Bageshrikauns
DMgRS, Abhogi or Bageshree
DMgRg, Abhogi
DMgrS, Parameshwari
DMgrg, Parameshwari
DPGSG, Kalavati
DPGSn, Kalavati
DPGRS, Bhoopali or Deshkar or Janasammohini
DPGRG, Bhoopali or Deshkar or Janasammohini
DPGMR, Hameer or Kamod or Shyam Kalyan
DPGMG, Bihag or Bihagda
DPGMP, Bihagda
DPGPD, Gaud Malhar
DPGrS, Bhatiyar or Jait
DPGrG, Jait
DPMRS, Durga or Kedar or Nand or Shuddha Sarang or Soora Malhar
DPMRM, Durga or Soora Malhar
DPMRm, Shuddha Sarang
DPMGR, Bilawal or Chhayanat or Gaud Malhar or Jaijaivanti or Khamaj or Mand
DPMGM, Ahir Bhairav or Bhatiyar or Jaijaivanti or Khamaj or Mand or Nand
DPMGP, Bhatiyar or Bilawal or Gaud Malhar
DPMGr, Ahir Bhairav or Bhatiyar
DPMPM, Bhimpalasi
DPMPg, Bhimpalasi
DPMPn, Bhimpalasi or Gaud Malhar
DPMgR, Barawa or Kafi or Patadeep
DPMgM, Patadeep
DPPmP, Chhayanat
DPPmD, Chhayanat
DPDMR, Sorath
DPDMP, Sorath
DPDPM, Gaud Malhar or Kedar
DPDPN, Kamod
DPDNS, Bilawal or Chhayanat or Mand
DPDNP, Nand
DPDnS, Ahir Bhairav or Janasammohini or Kalavati or Khamaj or Kolahas or Salag Varali
DPDnD, Barawa or Bihagda or Kafi or Soora Malhar
DPNSR, Kamod
DPNSD, Kamod
DPgRS, Barawa or Bhimpalasi or Kolahas or Shivaranjani
DPgRM, Barawa
DPgRg, Kolahas or Shivaranjani
DPgrS, Salag Varali
DPgrg, Salag Varali
DPmRS, Saraswati
DPmRm, Saraswati
DPmGR, Marubihag or Shuddha Kalyan or Yaman or Yaman Kalyan
DPmGM, Yaman Kalyan
DPmGP, Shuddha Kalyan
DPmGm, Marubihag or Yaman or Yaman Kalyan
DPmPG, Bihag or Hameer or Shyam Kalyan
DPmPM, Chhayanat or Kedar
DPmPP, Chhayanat
DPmPD, Chhayanat or Kedar
DPmPN, Bihag or Kedar or Shyam Kalyan
DPmPm, Bihag or Chhayanat or Hameer or Kedar or Shyam Kalyan
DPmDP, Chhayanat
DPmgR, Madhuvanti
DPmgm, Madhuvanti
DPnDN, Gaud Malhar
DNSrS, Sohani
DNRGm, Rajakalyan or Yaman or Yaman Kalyan
DNPSG, Nand
DNPSN, Nand
DNDMG, Bhinna Shadja
DNDPM, Bhatiyar or Mand or Nand
DNDPm, Hameer or Yaman or Yaman Kalyan
DNDNS, Hameer
DNDmG, Hindol or Marwa or Pooriya or Rajakalyan or Sohani
DNDnD, Bilawal or Chhayanat
DNrSN, Pooriya
DNrGr, Pooriya
DNrGm, Pooriya
DmGSG, Hindol
DmGSN, Hindol
DmGRS, Rajakalyan
DmGRG, Rajakalyan
DmGrS, Marwa or Sohani
DmGrG, Marwa
DmGrN, Marwa
DmGmG, Pooriya
DmGmD, Pooriya
DmGmr, Pooriya
DmDNS, Hindol or Rajakalyan or Sohani
DmDNr, Marwa or Pooriya
DmrGr, Pooriya
DnPgM, Shahanakanada
DnDSR, Barawa or Kafi or Jinjhoti
DnDSM, Jinjhoti
DnDSn, Barawa or Kafi or Jinjhoti
DnDMR, Gorakh Kalyan or Soora Malhar
DnDMG, Rageshri or Jinjhoti
DnDMP, Bageshree or Soora Malhar
DnDMg, Bageshrikauns or Parameshwari
DnDPG, Bihagda or Janasammohini or Kalavati
DnDPM, Ahir Bhairav or Bilawal or Chhayanat or Kafi or Khamaj or Soora Malhar
DnDPP, Chhayanat
DnDPD, Bihagda or Bilawal or Chhayanat
DnDPN, Bihagda
DnDPg, Barawa or Kolahas or Salag Varali
DnDPm, Chhayanat
NSRGS, Tilakakamod
NSRGM, Chhayanat or Jaijaivanti or Ramadasimalhar
NSRGP, Hansadhwani
NSRMP, Vrindavani Sarang or Des or Soora Malhar or Sorath or Tilakakamod
NSRgM, Kirvani
NSRmP, Kamod or Shuddha Sarang or Shyam Kalyan
NSGRG, Bilawal
NSGMP, Bihag or Bihagda or Mand or Nat Bhairav or Tilanga
NSGMD, Bhinna Shadja
NSGMN, Hameer
NSGMd, Jogkauns or Ramakali
NSGmP, Amritvarshini
NSGmD, Hindol or Sohani
NSMRP, Gaud Malhar or Malhar
NSMGP, Kedar
NSMGm, Basant or Marubihag
NSMPn, Bahaar
NSPDM, Tilakakamod
NSDPG, Kamod
NSNPG, Hansadhwani
NSNPm, Amritvarshini
NSNDM, Bhinna Shadja
NSNDP, Bihag or Bihagda or Hameer or Kedar or Madhuvanti or Mand or Marubihag or Patadeep or Shuddha Sarang or Shyam Kalyan or Yaman or Yaman Kalyan
NSNDm, Hindol or Rajakalyan or Sohani
NSNDn, Bilawal or Chhayanat
NSNdM, Chandrakauns
NSNdP, Basant or Bhairav or Kalingada or Kirvani or Multani or Nat Bhairav or Poorvi or Ramakali or Todi
NSNdm, Gujari Todi or Lalat
NSNdn, Jogkauns
NSrSG, Sohani
NSrSN, Sohani
NSrSr, Sohani
NSrGM, Bhairav or Bhatiyar or Kalingada
NSrgm, Gujari Todi or Todi
NSrmP, Shree
NSgMP, Patadeep
NSgMd, Chandrakauns
NSgmP, Madhuvanti or Multani
NSnPG, Gaud Malhar or Tilanga
NSnPM, Vrindavani Sarang
NSnPg, Bahaar or Malhar or Ramadasimalhar
NSnDM, Des
NSnDP, Jaijaivanti or Soora Malhar or Sorath
NRGmG, Rajakalyan or Yaman or Yaman Kalyan
NRGmD, Rajakalyan or Yaman or Yaman Kalyan
NPRGR, Shankara
NPGRS, Hansadhwani
NPGRG, Hansadhwani
NPGPR, Shankara
NPGPG, Shankara
NPGPN, Shankara
NPMRS, Nand
NPMGM, Nand
NPDNP, Nand
NPNDS, Shankara
NPmGS, Amritvarshini
NPmGm, Amritvarshini
NDMGS, Bhinna Shadja
NDMGM, Bhinna Shadja
NDPGM, Bihagda
NDPMR, Kedar or Nand or Shuddha Sarang
NDPMG, Bhatiyar or Bilawal or Mand or Nand
NDPMP, Mand or Nand or Patadeep
NDPMD, Nand
NDPMg, Patadeep
NDPPm, Chhayanat
NDPDP, Bihagda
NDPDn, Bihagda
NDPmG, Marubihag or Shuddha Kalyan or Yaman or Yaman Kalyan
NDPmP, Bihag or Chhayanat or Hameer or Kedar or Madhuvanti or Marubihag or Shyam Kalyan
NDPmD, Yaman or Yaman Kalyan
NDPmg, Madhuvanti
NDNSG, Hameer
NDNSN, Hameer
NDNSr, Sohani
NDNPS, Nand
NDNrS, Marwa or Pooriya
NDmGS, Hindol
NDmGR, Rajakalyan
NDmGr, Marwa or Pooriya or Sohani
NDmGm, Hindol or Marwa or Pooriya or Rajakalyan or Sohani
NDnDP, Bihagda or Bilawal or Chhayanat
NDnDN, Bilawal or Chhayanat
NDnDn, Bilawal or Chhayanat
NrSND, Pooriya
NrGMG, Lalat
NrGMd, Lalat
NrGrS, Pooriya
NrGmG, Pooriya or Pooriya Dhanashree or Poorvi
NrGmD, Marwa or Pooriya
NrGmr, Pooriya
NrGmd, Pooriya Dhanashree or Poorvi
NrNDm, Marwa
NrNdP, Pooriya Dhanashree
NdMgS, Chandrakauns
NdMgM, Chandrakauns
NdPGM, Ramakali
NdPMG, Bhairav or Jogkauns or Jogiya or Kalingada or Nat Bhairav
NdPMP, Bhairav or Jogiya or Kalingada or Kirvani or Nat Bhairav
NdPMg, Kirvani
NdPmG, Basant or Paraj or Pooriya Dhanashree or Poorvi
NdPmP, Multani or Ramakali
NdPmg, Multani or Todi
NdPmd, Basant or Paraj or Pooriya Dhanashree or Poorvi or Todi
NdPdP, Shree
NdPdm, Shree
NdNdS, Paraj
NdNdP, Paraj
NdNdN, Paraj
NdmGr, Shree
Ndmgr, Gujari Todi
Ndmgm, Gujari Todi
NdmdN, Lalat
Ndmdm, Lalat
NdndP, Jogkauns or Ramakali
NdndN, Jogkauns
Ndndn, Jogkauns
rSRgr, Bhairavi
rSGMd, Ramakali
rSGmD, Sohani
rSGmd, Paraj
rSMGm, Basant
rSDPG, Jait
rSNDN, Pooriya
rSNDm, Pooriya or Sohani
rSNdP, Basant or Bhairav or Jogiya or Kalingada or Multani or Poorvi or Ramakali or Todi
rSNdN, Paraj
rSNdm, Gujari Todi or Lalat
rSrGM, Ahir Bhairav or Bhairav or Bhatiyar or Kalingada
rSrGP, Bibhas or Jait
rSrMP, Bairagi or Gunakali or Jogiya
rSrgM, Parameshwari
rSrgP, Bhoopali Todi or Bilaskhani Todi or Salag Varali
rSrgm, Gujari Todi or Todi
rSrmP, Shree
rSgMd, Bhairavi
rSgmP, Multani
rSdPG, Bibhas
rSdPM, Gunakali
rSdPg, Bhoopali Todi
rSnPM, Bairagi
rSnDM, Parameshwari
rSnDP, Ahir Bhairav or Salag Varali
rSndP, Bhairavi
rGMGM, Ahir Bhairav or Bhairav
rGMGr, Ahir Bhairav or Bhairav or Poorvi
rGMPM, Ahir Bhairav or Bhairav or Kalingada
rGMPD, Ahir Bhairav
rGMPd, Bhairav or Kalingada
rGPGr, Bhatiyar
rGPDS, Jait
rGPDP, Jait
rGPdS, Bibhas
rGPdP, Bibhas
rGrSN, Pooriya
rGmDN, Marwa or Pooriya
rGmDm, Marwa or Pooriya
rGmrG, Pooriya
rGmdP, Pooriya Dhanashree or Poorvi
rGmdN, Pooriya Dhanashree or Poorvi
rMGrS, Jogiya
rMMrS, Bairagi
rMPdS, Gunakali or Jogiya
rMPdP, Gunakali or Jogiya
rMPnS, Bairagi
rMPnP, Bairagi
rNDPG, Bhatiyar
rNDPM, Bhatiyar
rNDmG, Marwa
rNDmD, Marwa
rNrGm, Pooriya Dhanashree
rNdPN, Shree
rNdPm, Pooriya Dhanashree
rNdPd, Shree
rgMDM, Parameshwari
rgMDn, Parameshwari
rgPDP, Salag Varali
rgPDn, Salag Varali
rgPdS, Bhoopali Todi or Bilaskhani Todi
rgPdM, Bilaskhani Todi
rgPdP, Bhoopali Todi
rgmdP, Todi
rgmdN, Gujari Todi or Todi
rgmdm, Gujari Todi
rmGrS, Shree
rmPNS, Shree
rmPNd, Shree
rndMg, Bilaskhani Todi
gSGMP, Jog
gSGMd, Jogkauns
gSNdM, Chandrakauns
gSNdn, Jogkauns
gSgMP, Dhani
gSgMD, Bageshrikauns
gSgMd, Chandrakauns or Malkauns
gSgmP, Madhukauns
gSnPM, Dhani or Jog
gSnPm, Madhukauns
gSnDM, Bageshrikauns
gSndM, Malkauns
gRGMP, Jaijaivanti
gRMGP, Barawa
gRMPD, Barawa or Kafi
gRMPd, Jaunpuri
gRgRS, Jaijaivanti
gRgMP, Kirvani
gRgMD, Abhogi
gRgPD, Kolahas or Shivaranjani
gMRSR, Adana or Darbari Kanada or Nayaki Kanada or Ramadasimalhar or Shahanakanada
gMRSM, Bahaar or Malhar
gMRSd, Adana
gMRSn, Bahaar or Darbari Kanada or Malhar or Nayaki Kanada or Ramadasimalhar or Shahanakanada
gMRPn, Malhar
gMPDM, Bageshree
gMPNS, Patadeep
gMPND, Patadeep
gMPgR, Bhimpalasi
gMPgM, Bhairavi or Shahanakanada
gMPdP, Kirvani
gMPdN, Kirvani
gMPdn, Adana or Darbari Kanada
gMPnS, Bhimpalasi or Dhani or Nayaki Kanada
gMPnP, Dhani
gMPnD, Bahaar or Bhimpalasi or Ramadasimalhar
gMDSR, Abhogi
gMDSD, Abhogi
gMDnS, Bageshree or Bageshrikauns or Parameshwari or Shahanakanada
gMDnP, Shahanakanada
gMDnD, Bageshree or Bageshrikauns or Parameshwari
gMrSR, Bhairavi
gMrSg, Bhairavi
gMrSn, Bhairavi
gMgRS, Abhogi or Bageshree or Kirvani or Patadeep
gMgMP, Darbari Kanada
gMgrS, Parameshwari
gMdNS, Chandrakauns
gMdNd, Chandrakauns
gMdnS, Bhairavi or Malkauns
gMdnd, Bhairavi or Malkauns
gPDSR, Shivaranjani
gPDSD, Shivaranjani
gPDnS, Kolahas or Salag Varali
gPDnD, Kolahas or Salag Varali
gPgRS, Kolahas or Shivaranjani
gPgrS, Bhoopali Todi or Salag Varali
gPdSr, Bhoopali Todi or Bilaskhani Todi
gPdSd, Bhoopali Todi
grgMD, Parameshwari
grgPD, Salag Varali
grgPd, Bhoopali Todi or Bilaskhani Todi
grgmd, Gujari Todi or Todi
grndM, Bilaskhani Todi
gmPNS, Madhuvanti or Multani
gmPND, Madhuvanti
gmPNd, Multani
gmPnS, Madhukauns
gmPnP, Madhukauns
gmgRS, Madhuvanti
gmgrS, Gujari Todi or Multani or Todi
gmdNS, Gujari Todi or Todi
gmdNd, Gujari Todi or Todi
mRmPD, Saraswati
mGRSR, Shuddha Kalyan
mGRSM, Marubihag
mGRSN, Marubihag or Rajakalyan or Shuddha Kalyan or Yaman
mGMGR, Yaman Kalyan
mGMGM, Paraj or Poorvi or Yaman Kalyan
mGMGr, Paraj or Poorvi
mGMGm, Paraj or Poorvi or Yaman Kalyan
mGPDS, Shuddha Kalyan
mGrSG, Sohani
mGrSM, Basant
mGrSN, Basant or Sohani
mGrSr, Shree or Sohani
mGmGr, Basant
mGmGm, Basant
mGmPN, Amritvarshini or Marubihag
mGmDN, Hindol or Marwa or Pooriya or Rajakalyan or Sohani or Yaman or Yaman Kalyan
mGmrS, Pooriya
mGmrG, Pooriya
mGmdN, Basant or Paraj or Pooriya Dhanashree or Poorvi
mPGMR, Hameer or Kamod or Shyam Kalyan
mPGMG, Bihag or Ramakali
mPGMP, Bihag
mPGMN, Hameer
mPMRS, Kedar or Shuddha Sarang
mPMGR, Chhayanat
mPMGM, Chhayanat
mPPmD, Chhayanat
mPDSR, Saraswati
mPDSn, Saraswati
mPDPG, Kamod
mPDPM, Kedar
mPDPD, Kamod or Kedar
mPDPN, Kamod or Kedar
mPDPm, Kedar
mPDNS, Chhayanat
mPDND, Chhayanat
mPNSR, Shuddha Sarang or Shyam Kalyan
mPNSG, Amritvarshini
mPNSM, Kedar or Marubihag
mPNSN, Amritvarshini or Kedar or Madhuvanti or Marubihag or Multani or Shuddha Sarang or Shyam Kalyan
mPNSr, Shree
mPNSg, Madhuvanti or Multani
mPmRS, Saraswati
mPmGS, Amritvarshini
mPmGR, Marubihag
mPmPG, Bihag or Hameer or Shyam Kalyan
mPmPM, Chhayanat
mPmPD, Chhayanat or Kedar
mPmPN, Kedar
mPmPd, Ramakali
mPmDP, Chhayanat
mPmgS, Madhukauns
mPmgR, Madhuvanti
mPmgr, Multani
mPdmG, Shree
mPdnd, Ramakali
mPnSg, Madhukauns
mPnSn, Madhukauns
mDPMG, Bhatiyar
mDPPm, Chhayanat
mDPmG, Yaman or Yaman Kalyan
mDPmP, Chhayanat
mDPmD, Chhayanat
mDNSG, Hindol or Sohani
mDNSN, Hindol or Rajakalyan or Sohani or Yaman or Yaman Kalyan
mDNSr, Bhatiyar or Sohani
mDNrS, Marwa or Pooriya
mDNrG, Marwa or Pooriya
mDNrN, Marwa
mDmGS, Hindol
mDmGR, Rajakalyan
mDmGr, Marwa or Sohani
mDmGm, Pooriya
mDnDP, Chhayanat
mrSND, Pooriya
mrGrS, Pooriya
mrGrG, Pooriya
mrGmD, Pooriya
mrGmr, Pooriya
mgRSN, Madhuvanti
mgRSg, Madhuvanti
mgrSN, Gujari Todi or Multani or Todi
mgrSr, Gujari Todi or Todi
mgrSg, Multani
mgmPN, Madhuvanti or Multani
mgmPn, Madhukauns
mgmdN, Gujari Todi or Todi
mdPmG, Basant or Paraj or Pooriya Dhanashree or Poorvi
mdPmg, Todi
mdNSM, Basant
mdNSN, Basant or Gujari Todi or Poorvi or Todi
mdNSr, Gujari Todi or Todi
mdNdS, Paraj
mdNdP, Paraj
mdNdN, Paraj
mdmgr, Gujari Todi
mdmdm, Lalat
dSGmd, Paraj
dSNdP, Jogiya
dSNdN, Paraj
dSrGP, Bibhas
dSrMP, Gunakali or Jogiya
dSrgP, Bhoopali Todi or Bilaskhani Todi
dSdPG, Bibhas
dSdPM, Gunakali
dSdPg, Bhoopali Todi
dMPgR, Jaunpuri
dMPdM, Jaunpuri
dMPdn, Jaunpuri
dMgSN, Chandrakauns
dMgSg, Chandrakauns or Malkauns
dMgSn, Malkauns
dMgrS, Bilaskhani Todi
dMgrg, Bilaskhani Todi
dMgrn, Bilaskhani Todi
dMdNS, Chandrakauns
dMdnS, Malkauns
dPGMG, Ramakali
dPGMd, Ramakali
dPGrS, Bibhas
dPGrG, Bibhas
dPMGR, Charukeshi or Nat Bhairav
dPMGM, Bhairav or Charukeshi or Jogkauns or Kalingada or Nat Bhairav
dPMGr, Bhairav or Jogiya or Kalingada
dPMPM, Bhairavi
dPMPg, Bhairavi
dPMrS, Gunakali
dPMrM, Gunakali
dPMgR, Kirvani
dPMgM, Kirvani
dPgRS, Jaunpuri
dPgMr, Bhairavi
dPgrS, Bhoopali Todi
dPgrg, Bhoopali Todi
dPmGM, Paraj or Poorvi
dPmGr, Basant or Paraj or Pooriya Dhanashree or Poorvi
dPmGm, Basant or Paraj or Pooriya Dhanashree or Poorvi
dPmPG, Ramakali
dPmPm, Ramakali
dPmPd, Ramakali
dPmgr, Multani or Todi
dPmgm, Multani or Todi
dPdMP, Jaunpuri
dPdNS, Bhairav or Kalingada or Kirvani or Nat Bhairav
dPdmG, Shree
dPdmP, Shree
dPdnS, Charukeshi or Jaunpuri
dPdnd, Ramakali
dNrGM, Lalat
dNrGm, Pooriya Dhanashree or Poorvi
dNdSG, Paraj
dNdSN, Paraj
dNdMg, Chandrakauns
dNdPM, Bhairav or Kalingada or Kirvani or Nat Bhairav
dNdPm, Basant or Paraj or Pooriya Dhanashree or Poorvi or Ramakali or Todi
dNdNd, Paraj
dNdmg, Gujari Todi
dNdmd, Lalat
dNdnd, Jogkauns
dmGrS, Shree
dmGrN, Shree
dmGrm, Shree
dmPNS, Shree
dmgrS, Gujari Todi
dmgrg, Gujari Todi
dmdNS, Gujari Todi
dmdmd, Lalat
dnSRg, Bhairavi
dnPgM, Adana or Darbari Kanada
dndMg, Malkauns
dndPG, Ramakali
dndPM, Bhairavi or Charukeshi or Jogkauns
dndPm, Ramakali
dndPd, Jaunpuri or Ramakali
dndnP, Darbari Kanada
nSRGM, Charukeshi
nSRGP, Janasammohini
nSRMP, Adana or Jaunpuri or Madmaad Sarang or Nayaki Kanada
nSRMD, Gorakh Kalyan
nSRMg, Darbari Kanada
nSRgM, Bhairavi or Shahanakanada
nSRgP, Kolahas
nSRgr, Bhairavi
nSGMP, Jog or Khamaj
nSGMD, Rageshri
nSGPD, Kalavati
nSrGM, Ahir Bhairav
nSrMP, Bairagi
nSrgM, Parameshwari
nSrgP, Salag Varali
nSgMP, Bhimpalasi or Dhani
nSgMD, Bageshree or Bageshrikauns
nSgMd, Bhairavi or Malkauns
nSgmP, Madhukauns
nSdnP, Adana
nSnPM, Bairagi or Dhani or Jog or Madmaad Sarang
nSnPg, Nayaki Kanada or Shahanakanada
nSnPm, Madhukauns
nSnDM, Bageshree or Bageshrikauns or Gorakh Kalyan or Parameshwari or Rageshri
nSnDP, Ahir Bhairav or Bhimpalasi or Janasammohini or Kalavati or Khamaj or Kolahas or Salag Varali
nSndM, Malkauns
nSndP, Bhairavi or Charukeshi or Jaunpuri
nSndn, Darbari Kanada
nPGMG, Tilanga
nPGMP, Tilanga
nPGPG, Gaud Malhar
nPGPM, Gaud Malhar
nPGPD, Gaud Malhar
nPGPn, Gaud Malhar
nPMRS, Vrindavani Sarang or Madmaad Sarang
nPMRM, Vrindavani Sarang or Madmaad Sarang
nPMGR, Gaud Malhar
nPMGM, Jog
nPMMM, Bairagi
nPMMP, Bairagi
nPMMr, Bairagi
nPMPn, Gaud Malhar
nPMgS, Dhani
nPMgM, Dhani
nPDPM, Gaud Malhar
nPgMR, Adana or Bahaar or Darbari Kanada or Malhar or Nayaki Kanada or Ramadasimalhar or Shahanakanada
nPgMP, Adana or Bahaar or Darbari Kanada or Nayaki Kanada or Ramadasimalhar or Shahanakanada
nPgMD, Shahanakanada
nPgMg, Darbari Kanada
nPmgS, Madhukauns
nPmgm, Madhukauns
nPdnS, Adana or Darbari Kanada
nPnDN, Bahaar or Gaud Malhar or Malhar or Ramadasimalhar
nDMRS, Gorakh Kalyan or Sorath
nDMRM, Gorakh Kalyan
nDMGS, Jinjhoti
nDMGR, Des or Rageshri
nDMGM, Rageshri
nDMPM, Soora Malhar
nDMPD, Bageshree or Des or Soora Malhar
nDMPN, Des or Soora Malhar
nDMgS, Bageshrikauns
nDMgR, Bageshree
nDMgM, Bageshrikauns or Parameshwari
nDMgr, Parameshwari
nDPGS, Kalavati
nDPGR, Bihagda or Janasammohini
nDPGM, Bihagda
nDPGP, Janasammohini or Kalavati
nDPMR, Soora Malhar
nDPMG, Ahir Bhairav or Bilawal or Gaud Malhar or Jaijaivanti or Khamaj
nDPMP, Ahir Bhairav or Bhimpalasi or Jaijaivanti or Kafi or Khamaj or Soora Malhar
nDPMg, Kafi
nDPPM, Chhayanat
nDPPP, Chhayanat
nDPPD, Chhayanat
nDPPm, Chhayanat
nDPDM, Sorath
nDPDP, Sorath
nDPDn, Bihagda
nDPgR, Barawa or Kolahas
nDPgP, Kolahas or Salag Varali
nDPgr, Salag Varali
nDPmR, Saraswati
nDPmP, Chhayanat or Saraswati
nDPmD, Chhayanat
nDNSR, Ramadasimalhar
nDNSM, Bahaar or Gaud Malhar or Malhar
nDNSn, Bahaar or Gaud Malhar or Malhar or Ramadasimalhar
nDnDS, Barawa or Kafi or Jinjhoti
nDnDM, Soora Malhar
nDnDP, Bihagda or Bilawal or Chhayanat
ndMPg, Jaunpuri
ndMgS, Malkauns
ndMgM, Malkauns
ndMgP, Bilaskhani Todi
ndMgr, Bilaskhani Todi
ndPGM, Ramakali
ndPGr, Ramakali
ndPMG, Charukeshi or Jogkauns
ndPMP, Bhairavi or Charukeshi
ndPMr, Bhairavi
ndPMd, Bhairavi or Jogkauns
ndPmP, Ramakali
ndPdM, Jaunpuri
