12421.0, 0
12461.0, 0
12462.0, 0
12464.0, 0
12468.0, 0
12469.0, 0
12471.0, 0
12471.0, 0
12472.0, 0
12474.0, 0
12478.0, 0
12479.0, 0
12480.0, 0
12482.0, 0
12521.0, 0
12561.0, 0
12562.0, 0
12565.0, 0
12568.0, 0
12569.0, 0
12570.0, 0
12571.0, 0
12572.0, 0
12580.0, 0
13135.0, 0
13431.0, 0
13461.0, 0
13463.0, 0
13464.0, 0
13468.0, 0
13469.0, 0
13470.0, 0
13471.0, 0
13531.0, 0
13535.0, 0
13538.0, 0
13540.0, 0
13580.0, 0
13581.0, 0
13583.0, 0
13585.0, 0
13590.0, 0
13592.0, 0
13621.0, 0
13631.0, 0
13643.0, 0
13653.0, 0
13681.0, 0
13683.0, 0
13684.0, 0
13685.0, 0
13686.0, 0
13689.0, 0
13690.0, 0
13691.0, 0
13692.0, 0
13731.0, 1
13781.0, 1
13783.0, 1
13787.0, 1
13790.0, 1
13791.0, 1
14631.0, 0
14641.0, 0
14643.0, 0
14646.0, 0
14681.0, 0
14683.0, 0
14684.0, 0
14686.0, 0
14689.0, 0
14690.0, 0
14691.0, 0
14691.0, 0
14694.0, 0
14696.0, 0
14701.0, 0
14702.0, 0
14701.0, 0
14703.0, 0
14704.0, 0
14706.0, 0
14708.0, 0
14711.0, 0
14712.0, 0
14789.0, 0
15351.0, 0
15362.0, 0
15641.0, 0
15653.0, 0
15656.0, 0
15681.0, 0
15683.0, 0
15684.0, 0
15685.0, 0
15686.0, 0
15687.0, 0
15689.0, 0
15690.0, 0
15691.0, 0
15692.0, 0
15725.0, 0
15751.0, 0
15753.0, 0
15757.0, 0
15781.0, 0
15783.0, 0
15785.0, 0
15787.0, 0
15790.0, 0
15792.0, 0
15801.0, 0
15805.0, 0
15806.0, 0
15807.0, 0
15812.0, 0
15853.0, 0
15878.0, 0
15901.0, 0
15921.0, 0
16421.0, 0
16431.0, 0
16521.0, 0
16531.0, 0
16535.0, 0
16564.0, 0
16575.0, 0
16581.0, 0
16583.0, 0
16585.0, 0
16586.0, 0
16587.0, 0
16590.0, 0
16592.0, 0
16846.0, 0
16901.0, 0
16902.0, 0
16901.0, 0
16904.0, 0
16911.0, 0
16911.0, 0
16921.0, 0
17011.0, 0
17021.0, 0
17111.0, 0
17421.0, 0
17521.0, 0
17531.0, 0
17575.0, 0
17856.0, 0
17902.0, 0
17901.0, 1
17908.0, 0
17912.0, 0
17921.0, 0
18121.0, 0
18353.0, 0
18357.0, 0
18463.0, 0
18531.0, 0
18565.0, 0
18631.0, 0
18641.0, 0
18642.0, 0
18643.0, 0
18652.0, 0
18653.0, 0
18656.0, 0
18684.0, 0
18731.0, 1
18742.0, 0
18752.0, 0
18753.0, 0
18757.0, 0
18785.0, 0
18790.0, 0
19011.0, 0
19021.0, 0
19046.0, 0
19058.0, 0
19086.0, 0
19111.0, 0
19121.0, 0
19114.0, 0
19641.0, 0
19864.0, 0
19865.0, 0
20113.0, 0
20119.0, 0
20181.0, 0
20183.0, 0
20184.0, 0
20186.0, 0
20189.0, 0
20191.0, 0
20313.0, 0
20464.0, 0
20585.0, 0
20590.0, 0
20657.0, 0
20690.0, 0
20752.0, 0
20835.0, 0
20851.0, 0
20853.0, 0
20858.0, 0
20860.0, 0
20861.0, 0
20863.0, 0
20864.0, 0
20865.0, 0
20868.0, 0
20870.0, 0
20873.0, 1
20874.0, 0
20875.0, 0
20878.0, 0
20901.0, 0
20903.0, 0
20905.0, 0
20908.0, 0
21146.0, 0
21861.0, 0
21863.0, 0
21864.0, 0
21865.0, 0
21868.0, 0
21871.0, 0
21872.0, 0
21911.0, 0
21921.0, 0
21961.0, 0
21964.0, 0
21969.0, 0
21971.0, 0
21981.0, 0
21982.0, 0
21983.0, 0
21984.0, 0
21986.0, 0
21989.0, 0
21991.0, 0
22011.0, 0
22081.0, 1
22082.0, 0
22083.0, 1
22084.0, 0
22085.0, 0
22086.0, 0
22087.0, 1
22090.0, 1
22091.0, 1
22092.0, 0
22111.0, 0
22136.0, 0
22156.0, 0
22257.0, 0
22357.0, 0
22851.0, 0
22853.0, 0
22858.0, 0
