SrgMP, 0
SrgmP, 0
SrGMP, 0
SRgMR, 0
SRgMP, 0
SRGRS, 0
SRGPG, 0
SRGPD, 0
SRGPN, 0
SRMPd, 0
SRMPD, 0
SRMPN, 0
SRmPD, 0
SgMgR, 0
SgMPn, 0
SgMdn, 0
SgMdN, 0
SgMDn, 0
SGMgS, 0
SGMGR, 0
SGMPn, 0
SGMPN, 0
SGmGS, 0
SGmGR, 0
SGmPN, 0
SGmDN, 0
SMGPm, 0
SdnPM, 0
SDPGR, 0
SDPMR, 0
SDPDS, 0
SDPDG, 0
SnPMR, 0
SnPMg, 0
SnPMG, 0
SndMg, 0
SndPM, 0
SnDPM, 0
SnDPm, 0
SNPGR, 0
SNdMg, 0
SNdPM, 0
SNDMG, 0
SNDMP, 0
SNDmG, 0
SNDPM, 0
SNDPm, 0
rgMPd, 0
rgmPd, 0
rGMPd, 0
rGMPD, 0
rGmrG, 0
rGmDN, 0
RSRGR, 0
RSRGP, 0
RgMRS, 0
RgMPg, 0
RgMPd, 0
RgMPD, 0
RGRSR, 0
RGmDN, 0
RGPGR, 0
RGPDS, 0
RGPDG, 0
RGPNS, 0
RGNSR, 0
RMPdn, 0
RMPDS, 0
RMPNS, 0
RmPDS, 0
gMgRS, 0
gMPgM, 0
gMPdn, 0
gMPDn, 0
gMPnS, 0
gMdnS, 0
gMdNS, 0
gMDnS, 0
gmPdN, 0
GRSRG, 0
GRGNS, 0
GMGRS, 0
GMPdN, 0
GMPDn, 0
GMPnS, 0
GMPNS, 0
GmrGm, 0
GmGRS, 0
GmGmG, 0
GmPNS, 0
GmDNS, 0
GPGRS, 0
GPmPD, 0
GPDGP, 0
GNSRM, 0
MGRGS, 0
MGRGN, 0
MGMgS, 0
MGMPn, 0
MGmGS, 0
MGmDN, 0
MGPmP, 0
MPgMR, 0
MPgMP, 0
MPdnS, 0
MPdnP, 0
MPdNS, 0
MPDgM, 0
MPDnS, 0
MPnSg, 0
MPNSR, 0
MPNSG, 0
mrGmD, 0
mGmGR, 0
mGmGm, 0
mGmPN, 0
mPGMG, 0
mPGMP, 0
mPdNS, 0
mPDPM, 0
mPDPm, 0
mPDNS, 0
PRGRS, 0
PRGmD, 0
PRGPD, 0
PgMRS, 0
PgMPd, 0
PGRSR, 0
PGMGR, 0
PGMPN, 0
PMgrS, 0
PMgRS, 0
PMGrS, 0
PMGRG, 0
PMGMg, 0
PMGMP, 0
PMPgM, 0
PMPdn, 0
PmgrS, 0
PmGrS, 0
PmGRS, 0
PmGmG, 0
PmGmP, 0
PmPGM, 0
PmPDP, 0
PmPDN, 0
PdnPM, 0
PDgMg, 0
PDgMD, 0
PDGPG, 0
PDGPD, 0
PDPMR, 0
PDPmP, 0
PnSgM, 0
PNSRM, 0
PNSGM, 0
dPMgr, 0
dPMgR, 0
dPMGr, 0
dnPMP, 0
DRSRG, 0
DgMgR, 0
DgMDn, 0
DGPGR, 0
DGPDS, 0
DMGmG, 0
DMGmD, 0
DMPDg, 0
DmGrS, 0
DPGRS, 0
DPMRS, 0
DPMgR, 0
DPMGr, 0
DPMGR, 0
DPmRS, 0
DPmgr, 0
DPmGr, 0
DPmGR, 0
DPmGm, 0
DPmPG, 0
DPmPD, 0
DPDGP, 0
nSgMP, 0
nPMRS, 0
nPMgS, 0
nPMGM, 0
nPMPg, 0
nPMPd, 0
ndMgS, 0
ndPMg, 0
nDPMg, 0
nDPMG, 0
nDPmR, 0
NSRMP, 0
NSGMG, 0
NSGMP, 0
NrGmr, 0
NrGmD, 0
NRGmD, 0
NPGRS, 0
NdMgS, 0
NdPMG, 0
NDMGm, 0
NDMPD, 0
NDmGr, 0
NDPMR, 0
NDPmg, 0
NDPmG, 0
NDPmP, 0
SrgMPM, 0
SrgMPd, 0
SrgmPm, 0
SrgmPd, 0
SrGMPM, 0
SrGMPd, 0
SrGMPD, 0
SRSRGR, 0
SRgMRS, 0
SRgMPg, 0
SRgMPM, 0
SRgMPd, 0
SRgMPD, 0
SRGRSR, 0
SRGRSD, 0
SRGPGR, 0
SRGPDS, 0
SRGPDR, 0
SRGPDG, 0
SRGPDP, 0
SRGPNS, 0
SRGPNP, 0
SRMPdP, 0
SRMPdn, 0
SRMPDS, 0
SRMPDP, 0
SRMPNS, 0
SRmPDS, 0
SRmPDP, 0
SgMgRS, 0
SgMPnS, 0
SgMPnP, 0
SgMPnD, 0
SgMdnS, 0
SgMdnd, 0
SgMdNS, 0
SgMdNd, 0
SgMDnS, 0
SGMGRS, 0
SGMPnS, 0
SGMPnP, 0
SGMPNS, 0
SGMPND, 0
SGmGRS, 0
SGmPNS, 0
SGmPND, 0
SGmDNS, 0
SGmDND, 0
SMGPmP, 0
SdnPMR, 0
SdnPMP, 0
SDRSRG, 0
SDGPGR, 0
SDPGRS, 0
SDPGRG, 0
SDPMRS, 0
SDPMRM, 0
SDPDGR, 0
SDPDGP, 0
SnSgMP, 0
SnPMRS, 0
SnPMRM, 0
SnPMgS, 0
SnPMgM, 0
SnPMGM, 0
SndMgS, 0
SndMgM, 0
SndPMg, 0
SndPMP, 0
SnDPMg, 0
SnDPMG, 0
SnDPMP, 0
SnDPmR, 0
SnDPmP, 0
SNSGMP, 0
SNrGmD, 0
SNRGmD, 0
SNPGRS, 0
SNPGRG, 0
SNdMgS, 0
SNdMgM, 0
SNdPMG, 0
SNdPMP, 0
SNDMGS, 0
SNDMGm, 0
SNDMPD, 0
SNDmGr, 0
SNDmGm, 0
SNDPMR, 0
SNDPmr, 0
SNDPmg, 0
SNDPmG, 0
SNDPmP, 0
SNDPmD, 0
rSrgMP, 0
rSrgmP, 0
rSrGMP, 0
rSndPM, 0
rSnDPM, 0
rSNdPM, 0
rSNDmG, 0
rSNDPm, 0
rgMPdP, 0
rgMPdn, 0
rgmPdN, 0
rGMPdP, 0
rGMPdN, 0
rGMPDP, 0
rGMPDn, 0
rGmDNS, 0
rGmDNr, 0
rGmDND, 0
RSRgMP, 0
RSRGRS, 0
RSRGRG, 0
RSRGPD, 0
RSRGPN, 0
RSRMPd, 0
RSRMPD, 0
RSRMPN, 0
RSRmPD, 0
RSgMPn, 0
RSgMDn, 0
RSGMPN, 0
RSGmPN, 0
RSMGPm, 0
RSdnPM, 0
RSDPGR, 0
RSDPMR, 0
RSDPDG, 0
RSnPMR, 0
RSndPM, 0
RSnDPM, 0
RSnDPm, 0
RSNPGR, 0
RSNDMP, 0
RSNDPm, 0
RgMPgM, 0
RgMPdP, 0
RgMPdn, 0
RgMPDP, 0
RgMPDn, 0
RGRSRG, 0
RGRGNS, 0
RGmDNS, 0
RGmDNR, 0
RGmDND, 0
RGPGRS, 0
RGPDSR, 0
RGPDSD, 0
RGPDGP, 0
RGPNSR, 0
RGPNSN, 0
RGNSRM, 0
RMGRGS, 0
RMGRGN, 0
RMPdnS, 0
RMPdnd, 0
RMPDSR, 0
RMPDSD, 0
RMPDSn, 0
RMPNSR, 0
RMPNSn, 0
RmPDSR, 0
RmPDSn, 0
gSgMPn, 0
gSgMdn, 0
gSgMdN, 0
gSGMPn, 0
gSnPMg, 0
gSnPMG, 0
gSndMg, 0
gSNdMg, 0
grgMPd, 0
grgmPd, 0
gRgMPd, 0
gRgMPD, 0
gRMPdn, 0
gMgRSg, 0
gMgRSN, 0
gMPgMR, 0
gMPdnS, 0
gMPdnP, 0
gMPdnd, 0
gMPDgM, 0
gMPDnS, 0
gMPDnD, 0
gMPnSg, 0
gMPnSn, 0
gMdnSg, 0
gMdnSn, 0
gMdNSg, 0
gMdNSN, 0
gMDnSg, 0
gMDnSN, 0
gmPdNS, 0
gmPdND, 0
GSRMPD, 0
GSGmDN, 0
GSnDPM, 0
GSNDMG, 0
GrGMPd, 0
GrGMPD, 0
GrGmDN, 0
GRSRGR, 0
GRSRGP, 0
GRGmDN, 0
GRGPDS, 0
GRGPNS, 0
GRGNSR, 0
GRGNSn, 0
GRMPDS, 0
GRMPNS, 0
GMGRSG, 0
GMGRSN, 0
GMGMgS, 0
GMPdNS, 0
GMPdNd, 0
GMPDnS, 0
GMPDnD, 0
GMPnSG, 0
GMPnSn, 0
GMPNSG, 0
GMPNSN, 0
GmrGmD, 0
GmGRSG, 0
GmGRSN, 0
GmGmGR, 0
GmPNSG, 0
GmPNSN, 0
GmDNSG, 0
GmDNSN, 0
GPRGRS, 0
GPGRSR, 0
GPGRSD, 0
GPmPDP, 0
GPmPDN, 0
GPDGPG, 0
GPDPMR, 0
GNSRMP, 0
MRgMPd, 0
MRMPDS, 0
MRMPNS, 0
MgMgRS, 0
MgMPdn, 0
MgMPDn, 0
MgMPnS, 0
MgMdnS, 0
MgMdNS, 0
MgMDnS, 0
MGRGSR, 0
MGRGSn, 0
MGRGNS, 0
MGMgSG, 0
MGMgSn, 0
MGMGRS, 0
MGMPdN, 0
MGMPDn, 0
MGMPnS, 0
MGMPNS, 0
MGmGSG, 0
MGmGSN, 0
MGmDNS, 0
MGPmPM, 0
MGPmPm, 0
MGPmPD, 0
MPgMRS, 0
MPgMRg, 0
MPgMPd, 0
MPGMGR, 0
MPMgrS, 0
MPMgRS, 0
MPMGrS, 0
MPMGRG, 0
MPMGMg, 0
MPMPgM, 0
MPmPGM, 0
MPdnSr, 0
MPdnSR, 0
MPdnSd, 0
MPdnSn, 0
MPdnPM, 0
MPdNSr, 0
MPdNSN, 0
MPDgMg, 0
MPDgMP, 0
MPDgMD, 0
MPDnSr, 0
MPDnSR, 0
MPDnSn, 0
MPnSgM, 0
MPNSRM, 0
MPNSGM, 0
MDgMgR, 0
MDMPDg, 0
mrGmDN, 0
mRmPDS, 0
mgmPdN, 0
mGmGRS, 0
mGmGmG, 0
mGmPNS, 0
mGmDNS, 0
mPGMGR, 0
mPGMGM, 0
mPGMPN, 0
mPmgrS, 0
mPmGmG, 0
mPmPGM, 0
mPmPDP, 0
mPmPDN, 0
mPdNSr, 0
mPdNSN, 0
mPDPMR, 0
mPDPMG, 0
mPDPmP, 0
mPDNSM, 0
mPDNSN, 0
mDMGmG, 0
mDmGrS, 0
mDPmGr, 0
mDPmGR, 0
PRSRGR, 0
PRGRSR, 0
PRGRSD, 0
PRGmDN, 0
PRGPDS, 0
PgMRSR, 0
PgMRSd, 0
PgMPdn, 0
PGRSRG, 0
PGMGRS, 0
PGMPNS, 0
PGPGRS, 0
PMgrSr, 0
PMgrSn, 0
PMgRSR, 0
PMgRSg, 0
PMgRSn, 0
PMGrSr, 0
PMGrSn, 0
PMGrSN, 0
PMGRGS, 0
PMGRGR, 0
PMGRGN, 0
PMGMgS, 0
PMGMPn, 0
PMGPmP, 0
PMPgMR, 0
PMPgMP, 0
PMPdnS, 0
PMPdNS, 0
PMPDnS, 0
PmgrSr, 0
PmgrSN, 0
PmGrSN, 0
PmGRSN, 0
PmGmGR, 0
PmGmGm, 0
PmGmPN, 0
PmPGMG, 0
PmPGMP, 0
PmPdNS, 0
PmPDPM, 0
PmPDPm, 0
PmPDPD, 0
PmPDNS, 0
PmPDND, 0
PdPMgr, 0
PdPMgR, 0
PdPMGr, 0
PdnPMP, 0
PDRSRG, 0
PDgMgR, 0
PDgMgM, 0
PDgMDn, 0
PDGPGR, 0
PDGPGP, 0
PDGPDS, 0
PDMPDg, 0
PDPGRS, 0
PDPMRS, 0
PDPMgR, 0
PDPMGr, 0
PDPMGR, 0
PDPmRS, 0
PDPmGr, 0
PDPmPD, 0
PDPDGP, 0
PnSgMg, 0
PnSgMP, 0
PnPMgS, 0
PnPMGM, 0
PnDPMg, 0
PNSRMP, 0
PNSGMP, 0
PNPGRS, 0
PNDPmG, 0
PNDPmP, 0
dPMgrS, 0
dPMgrg, 0
